,ensembl_id,gene_symbol,disease_id,disease_label,score,datasource_id,confidence,variant_so_id,is_approved,SO_label,study_id,variant_rsid,functional_consq,last_clinvar_update,panel_version,panel_version_date,clinical_significances,allelic_requirements,chembl_id,moa,tractability_type,id,is_appoved,LoF_other,is_inhibitor
93,ENSG00000118971,CCND2,Orphanet_83473,Megalencephaly - polymicrogyria - postaxial polydactyly - hydrocephalus,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,9f8cdf5f59a2ebb67c61d6fefdad0fca40640ab3,False,False,False
94,ENSG00000134504,KCTD1,Orphanet_2036,Scalp-ear-nipple syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,ae54eb34dba1b092ec4b913db967cac1af072f60,False,False,False
95,ENSG00000277258,PCGF2,HP_0001249,Intellectual disability,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,eabc82fd3323c032a638e7247399e31f2ef1221b,False,False,False
96,ENSG00000147224,PRPS1,Orphanet_3222,Phosphoribosylpyrophosphate synthetase superactivity,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,hemizygous,None,None,,ed84852c759883500286baeb589ade8dd4de350d,False,False,False
97,ENSG00000108946,PRKAR1A,Orphanet_950,Acrodysostosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,216c29c2db6cc1c5ef6b7ce59e3e9e0c7201f26b,False,False,False
98,ENSG00000156471,PTDSS1,Orphanet_2658,Lenz-Majewski hyperostotic dwarfism,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,07a91c5c5edb8060a734c2f791461416b8322df7,False,False,False
99,ENSG00000113721,PDGFRB,Orphanet_2591,Infantile myofibromatosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,23282f18b40f5323fb61d09181ae8490a6a01706,False,False,False
100,ENSG00000113163,CERT1,HP_0001249,Intellectual disability,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,1595e7e7b64815c7f2198586fa1badd2a2686882,False,False,False
101,ENSG00000114279,FGF12,HP_0200134,Epileptic encephalopathy,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,e953fc3a291c7fd82407746688d52807d3e07830,False,False,False
102,ENSG00000174775,HRAS,Orphanet_3071,Costello syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,c7d46d19f47473a531b70b26bfe29b49fe4c3471,False,False,False
103,ENSG00000077782,FGFR1,Orphanet_2396,Encephalocraniocutaneous lipomatosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,mosaic,None,None,,31755a8102b2ab2cf4092440e1dfee1e21499e2c,False,False,False
104,ENSG00000075624,ACTB,Orphanet_2995,Baraitser-Winter syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Eye,None,None,None,None,None,None,monoallelic,None,None,,72bdb5acc1b01c03b1a06d62ff1dd56fde66b7ad,False,False,False
105,ENSG00000152217,SETBP1,Orphanet_798,Schinzel-Giedion syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,45ef55a9d4abe3046df9451c04c5913f3ca1b8a9,False,False,False
106,ENSG00000162337,LRP5,Orphanet_2790,"Autosomal dominant osteosclerosis, Worth type",1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,58044d46e413f252e392556d6070ce9f2cf452c3,False,False,False
107,ENSG00000179295,PTPN11,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,6730d8869f59953f18613948c43fb93c129360e9,False,False,False
108,ENSG00000059573,ALDH18A1,Orphanet_90348,Autosomal dominant cutis laxa,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,803184cc9db1339b3595a8589ba5d1e4571ab82c,False,False,False
109,ENSG00000066468,FGFR2,Orphanet_1540,Jackson-Weiss syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,642537a20e6111b5528ebb2b32c197272343dbd7,False,False,False
110,ENSG00000179295,PTPN11,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,88b13218c7b1472968ae757f936404ea74f600f3,False,False,False
111,ENSG00000066468,FGFR2,Orphanet_946,Acrocephalosyndactyly,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,486930586e34ea17694069136754ee4afbbc6e17,False,False,False
112,ENSG00000117595,IRF6,Orphanet_294963,Popliteal pterygium syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,b86346d18b27cacb77590c3d3f19abfd5f637094,False,False,False
113,ENSG00000143473,KCNH1,EFO_0009062,Temple-Baraitser syndrome,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,d8c66df5cb5c5be58e652173f0e6556c023f29b9,False,False,False
114,ENSG00000066468,FGFR2,Orphanet_207,Crouzon disease,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,9f1b7699c41459dddae118e30f02f532c8cd3af1,False,False,False
115,ENSG00000166801,FAM111A,Orphanet_2333,Kenny-Caffey syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Eye,None,None,None,None,None,None,monoallelic,None,None,,e19cf8a858823092f5d861cc199115a261be0deb,False,False,False
116,ENSG00000101210,EEF1A2,MONDO_0100062,developmental and epileptic encephalopathy,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,81d7df31114a595d951afe3bc414c3ce61899584,False,False,False
117,ENSG00000068078,FGFR3,Orphanet_93262,Crouzon syndrome - acanthosis nigricans,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,193dc7ad99768da8b1d153c6a90cb2648d0132b1,False,False,False
118,ENSG00000077264,PAK3,HP_0001274,Agenesis of corpus callosum,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,hemizygous,None,None,,92b773ce7918b606e4e7dfced38555dbeeffca71,False,False,False
119,ENSG00000165409,TSHR,Orphanet_99819,Familial gestational hyperthyroidism,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,96b167208c4ecebc1bd53af05a9c0f1a0a2f2e3c,False,False,False
120,ENSG00000106799,TGFBR1,Orphanet_60030,Loeys-Dietz syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,4fe05e48f3130054e6d5508903a5576eb92f012a,False,False,False
121,ENSG00000102606,ARHGEF7,HP_0001274,Agenesis of corpus callosum,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,hemizygous,None,None,,a00b5bbb73691fdc4bcba19b036acbb248a8188a,False,False,False
122,ENSG00000158186,MRAS,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,2748d455b7e5cf7a1cfd670397735b987429ccea,False,False,False
123,ENSG00000167244,IGF2,Orphanet_116,Beckwith-Wiedemann syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,imprinted,None,None,,95be03377b372ad234d118ee9f36f2a288729ecb,False,False,False
124,ENSG00000123143,PKN1,EFO_0010642,Neurodevelopmental disorder,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,6f100a76eb17f58ef912dcb1b01de0a61dd5c99b,False,False,False
125,ENSG00000108946,PRKAR1A,Orphanet_950,Acrodysostosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,fae53d3c88f08ea83f3207d8ede3cb3c1dd92f60,False,False,False
126,ENSG00000156052,GNAQ,MONDO_0018715,congenital hemangioma,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,mosaic,None,None,,8ae341cfc9be98a7301175650e8ff71cf87adc3b,False,False,False
127,ENSG00000169057,MECP2,Orphanet_1762,Trisomy Xq28,1.0,gene2phenotype,confirmed,SO_0001911,,copy_number_increase,DD,None,None,None,None,None,None,hemizygous,None,None,,0c50716b24195d3573eb3e35e612535d2d6cf9bc,False,False,False
128,ENSG00000068078,FGFR3,Orphanet_15,Achondroplasia,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,CHEMBL1852688,INHIBITOR,,fe2af6a657df67db2c9fdf1dd3626df9a29cbb1f,False,False,True
129,ENSG00000168356,SCN11A,Orphanet_391384,Familial episodic pain syndrome,1.0,gene2phenotype,both RD and IF,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,14d359c8927882509bd84f07830a4b8973a1ba10,False,False,False
130,ENSG00000115170,ACVR1,Orphanet_337,Fibrodysplasia ossificans progressiva,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,3e737da8b1178661919ddfc04d2ccb16cd118f1a,False,False,False
131,ENSG00000169432,SCN9A,Orphanet_90026,Primary erythermalgia,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,8adfb421cd11f22f81e99971846b5020fb9f1de4,False,False,False
132,ENSG00000088256,GNA11,MONDO_0018715,congenital hemangioma,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,mosaic,None,None,,ffc35c19e49fb0bea02836dcbad63b6c5d8ac8f2,False,False,False
133,ENSG00000072364,AFF4,Orphanet_96095,3q26 microduplication syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,146ffe1ab1077a7f9c3a4749971f9194a76770e6,False,False,False
134,ENSG00000128602,SMO,Orphanet_1553,Curry-Jones syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,mosaic,None,None,,862b95996a80a4a86571fc029592320d8bf8922e,False,False,False
135,ENSG00000066468,FGFR2,Orphanet_1540,Jackson-Weiss syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,abd2c2922c854fb2216fbb2805e36329424b4b9c,False,False,False
136,ENSG00000169032,MAP2K1,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,4bb9466a9f656a0b597f41efdb05f37a055ce73d,False,False,False
137,ENSG00000151067,CACNA1C,Orphanet_65283,Timothy syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,602fd1ffa9befab33d9cdde1cd0508889104f9f2,False,False,False
138,ENSG00000169714,CNBP,Orphanet_606,Proximal myotonic myopathy,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,38bfba97473219093ed82eda896193b5109ed4fb,False,False,False
139,ENSG00000134250,NOTCH2,Orphanet_955,Acroosteolysis dominant type,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,c178e640a71949ebc099054b89653e9ed79e0d86,False,False,False
140,ENSG00000102081,FMR1,Orphanet_93256,Fragile X-associated tremor/ataxia syndrome,1.0,gene2phenotype,both RD and IF,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,hemizygous,None,None,,4546548ce192696cd6628aca2bd7940588c6eb4e,False,False,False
141,ENSG00000151617,EDNRA,MONDO_0014608,mandibulofacial dysostosis with alopecia,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,cfa69cc7ab625c288af975bb25bee8464ef3c52e,False,False,False
142,ENSG00000087460,GNAS,Orphanet_562,McCune-Albright syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,mosaic,None,None,,8c08cf95f61050ea28a2f37cb2c63fb794e765c4,False,False,False
143,ENSG00000171714,ANO5,Orphanet_53697,Gnathodiaphyseal dysplasia,1.0,gene2phenotype,both RD and IF,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,149748b8ac49d9ef57ead6e500b9bcea5ad0dbd2,False,False,False
144,ENSG00000134086,VHL,EFO_0000239,adrenal gland pheochromocytoma,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,49903b3767f5874fc80e4d26828a277813d99dec,False,False,False
145,ENSG00000157764,BRAF,Orphanet_500,LEOPARD syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,abd9e09011a9606d33a9e9e957fd46f51afeba2a,False,False,False
146,ENSG00000144191,CNGA3,Orphanet_49382,Achromatopsia,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Eye,None,None,None,None,None,None,biallelic,None,None,,d33e615f97881ccc30a4e426583e2d12cb4e600a,False,True,False
147,ENSG00000152977,ZIC1,Orphanet_1531,Craniosynostosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,e87d6e2686b82c9ff1efeb439638aa28aa0df4da,False,False,False
148,ENSG00000204103,MAFB,Orphanet_2774,Multicentric carpo-tarsal osteolysis with or without nephropathy,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,89761cfd19330263f3b32c4aee8fa642ee4844e1,False,False,False
149,ENSG00000066468,FGFR2,Orphanet_1555,Cutis gyrata - acanthosis nigricans - craniosynostosis,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,a81a82237f3623de542c57ba16cb7cfe9fa7eac9,False,False,False
150,ENSG00000166801,FAM111A,Orphanet_2333,Kenny-Caffey syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,088411a5119226aba7490e7926efbffbeb3854a2,False,False,False
151,ENSG00000111199,TRPV4,Orphanet_93314,"Spondylometaphyseal dysplasia, Kozlowski type",1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,2694ba0b1a5beab870ee1b69041c67f0dd2cbbcd,False,False,False
152,ENSG00000133818,RRAS2,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,0bc0d47fb4bfa68b82c70914a88a5a577c7b6df9,False,False,False
153,ENSG00000087460,GNAS,Orphanet_562,McCune-Albright syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,mosaic,None,None,,a798fdff6d2febe2b5165fc81a2f641995104bdd,False,False,False
154,ENSG00000107404,DVL1,Orphanet_3107,Autosomal dominant Robinow syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,7772d94f0e9dc1e7e14240a5c597dca33a8f5e0b,False,False,False
155,ENSG00000143622,RIT1,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,795148c17acc448512741d892527e1d59de03e05,False,False,False
156,ENSG00000068078,FGFR3,Orphanet_93274,Thanatophoric dysplasia type 2,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,d695cf35a4337b565f4d59b44f52ebdf51ef2894,False,False,False
157,ENSG00000165731,RET,Orphanet_247709,Multiple endocrine neoplasia type 2B,1.0,gene2phenotype,both RD and IF,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,d0af6b644821301a7fae15f5117760cbb7e13afa,False,False,False
158,ENSG00000136068,FLNB,Orphanet_1190,Atelosteogenesis type I,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,eacd47a20bd86b544ab66b257a719125e52f5e15,False,False,False
159,ENSG00000068078,FGFR3,Orphanet_1860,Thanatophoric dysplasia type 1,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,715bb89094e7126dc57b793f69d9ea9191754d3f,False,False,False
160,ENSG00000129757,CDKN1C,Orphanet_85173,IMAGe syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,imprinted,None,None,,6aa0a836dcc965559b78461f419c520650ce8675,False,False,False
161,ENSG00000204370,SDHD,EFO_0000239,adrenal gland pheochromocytoma,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,82a3ec83b41d5f4df210209f0739aabb9093f39d,False,False,False
162,ENSG00000131187,F12,Orphanet_100054,Hereditary angioedema type 3,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,Skin,None,None,None,None,None,None,monoallelic,None,None,,8b7956cec780082721002793470d98f1f96cf595,False,False,False
163,ENSG00000128656,CHN1,Orphanet_233,Duane retraction syndrome,0.5,gene2phenotype,probable,SO_0002053,,gain_of_function_variant,Eye,None,None,None,None,None,None,monoallelic,None,None,,b62816525374049bf863a7fdf794da212c35c0b2,False,False,False
164,ENSG00000127152,BCL11B,Orphanet_648,Noonan syndrome,1.0,gene2phenotype,confirmed,SO_0002053,,gain_of_function_variant,DD,None,None,None,None,None,None,monoallelic,None,None,,2cf98ab8424c14f5de0183fbe6eefa3e4ab4a308,False,False,False
